temperature_2m,source,model,relative_humidity_2m,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,precipitation,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,uv_index,uv_index_clear_sky,sunshine_duration,time_utc,latitude_grid,longitude_grid,elevation_m
9.1,openmeteo_historical_forecast,best_match,69,1004.1,55,0,0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-06 12:00:00+00:00,34.03202,-118.52633,86.0
11.3,openmeteo_historical_forecast,best_match,50,1004.1,18,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-06 13:00:00+00:00,34.03202,-118.52633,86.0
9.9,openmeteo_historical_forecast,best_match,57,1004.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-06 14:00:00+00:00,34.03202,-118.52633,86.0
10.2,openmeteo_historical_forecast,best_match,47,1004.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-06 15:00:00+00:00,34.03202,-118.52633,86.0
10.6,openmeteo_historical_forecast,best_match,59,1004.7,0,0,0,0,0.0,67.0,44.0,23.0,419.8,112.4,0.25,0.25,3317.38,2022-01-06 16:00:00+00:00,34.03202,-118.52633,86.0
11.0,openmeteo_historical_forecast,best_match,91,1005.1,6,6,0,0,0.0,246.0,189.0,57.0,751.5,355.8,1.1,1.1,3600.0,2022-01-06 17:00:00+00:00,34.03202,-118.52633,86.0
13.7,openmeteo_historical_forecast,best_match,85,1005.4,42,42,0,0,0.0,404.0,320.0,84.0,815.3,555.2,2.25,2.25,3600.0,2022-01-06 18:00:00+00:00,34.03202,-118.52633,86.0
14.7,openmeteo_historical_forecast,best_match,91,1005.2,17,17,0,0,0.0,526.0,438.0,88.0,889.9,696.2,3.2,3.2,3600.0,2022-01-06 19:00:00+00:00,34.03202,-118.52633,86.0
13.8,openmeteo_historical_forecast,best_match,96,1003.9,27,27,0,0,0.0,580.0,460.0,120.0,845.8,769.3,3.75,3.75,3600.0,2022-01-06 20:00:00+00:00,34.03202,-118.52633,86.0
14.4,openmeteo_historical_forecast,best_match,89,1002.8,10,10,0,0,0.0,561.0,419.0,142.0,770.3,769.4,3.8,3.8,3600.0,2022-01-06 21:00:00+00:00,34.03202,-118.52633,86.0
15.0,openmeteo_historical_forecast,best_match,85,1001.9,25,25,0,0,0.0,495.0,394.0,101.0,800.2,696.5,3.25,3.25,3600.0,2022-01-06 22:00:00+00:00,34.03202,-118.52633,86.0
14.6,openmeteo_historical_forecast,best_match,84,1001.6,2,2,0,0,0.0,369.0,266.0,103.0,677.2,555.6,2.25,2.25,3600.0,2022-01-06 23:00:00+00:00,34.03202,-118.52633,86.0
13.1,openmeteo_historical_forecast,best_match,94,1001.4,6,6,0,0,0.0,207.0,133.0,74.0,527.9,356.4,1.15,1.15,3600.0,2022-01-07 00:00:00+00:00,34.03202,-118.52633,86.0
11.5,openmeteo_historical_forecast,best_match,86,1001.3,2,0,0,2,0.0,0.0,0.0,0.0,0.0,113.0,0.25,0.25,0.0,2022-01-07 01:00:00+00:00,34.03202,-118.52633,86.0
10.6,openmeteo_historical_forecast,best_match,81,1001.4,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-07 02:00:00+00:00,34.03202,-118.52633,86.0
9.9,openmeteo_historical_forecast,best_match,88,1001.7,22,22,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-07 03:00:00+00:00,34.03202,-118.52633,86.0
10.0,openmeteo_historical_forecast,best_match,82,1001.9,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-07 04:00:00+00:00,34.03202,-118.52633,86.0
11.0,openmeteo_historical_forecast,best_match,80,1002.1,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-07 05:00:00+00:00,34.03202,-118.52633,86.0
9.9,openmeteo_historical_forecast,best_match,86,1002.2,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-07 06:00:00+00:00,34.03202,-118.52633,86.0
9.3,openmeteo_historical_forecast,best_match,90,1002.2,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-07 07:00:00+00:00,34.03202,-118.52633,86.0
9.6,openmeteo_historical_forecast,best_match,75,1002.2,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-07 08:00:00+00:00,34.03202,-118.52633,86.0
9.0,openmeteo_historical_forecast,best_match,83,1002.0,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-07 09:00:00+00:00,34.03202,-118.52633,86.0
8.5,openmeteo_historical_forecast,best_match,89,1001.9,100,100,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-07 10:00:00+00:00,34.03202,-118.52633,86.0
8.8,openmeteo_historical_forecast,best_match,88,1001.5,100,100,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-07 11:00:00+00:00,34.03202,-118.52633,86.0
8.8,openmeteo_historical_forecast,best_match,94,1001.3,100,100,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-07 12:00:00+00:00,34.03202,-118.52633,86.0
8.6,openmeteo_historical_forecast,best_match,93,1001.7,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-07 13:00:00+00:00,34.03202,-118.52633,86.0
9.4,openmeteo_historical_forecast,best_match,93,1002.3,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-07 14:00:00+00:00,34.03202,-118.52633,86.0
9.3,openmeteo_historical_forecast,best_match,96,1002.4,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-07 15:00:00+00:00,34.03202,-118.52633,86.0
10.1,openmeteo_historical_forecast,best_match,98,1003.0,100,100,0,0,0.0,26.0,0.0,26.0,0.0,112.6,0.25,0.25,0.0,2022-01-07 16:00:00+00:00,34.03202,-118.52633,86.0
10.9,openmeteo_historical_forecast,best_match,97,1003.8,100,100,0,1,0.0,98.0,0.0,98.0,0.0,356.4,1.15,1.15,0.0,2022-01-07 17:00:00+00:00,34.03202,-118.52633,86.0
11.3,openmeteo_historical_forecast,best_match,99,1004.1,100,100,0,16,0.0,154.0,0.0,154.0,0.0,556.4,2.25,2.25,0.0,2022-01-07 18:00:00+00:00,34.03202,-118.52633,86.0
11.9,openmeteo_historical_forecast,best_match,92,1003.8,100,100,0,41,0.0,203.0,0.0,203.0,0.0,698.0,3.25,3.25,0.0,2022-01-07 19:00:00+00:00,34.03202,-118.52633,86.0
12.0,openmeteo_historical_forecast,best_match,91,1003.0,100,100,0,26,0.0,153.0,0.0,153.0,0.0,771.7,3.8,3.8,0.0,2022-01-07 20:00:00+00:00,34.03202,-118.52633,86.0
11.5,openmeteo_historical_forecast,best_match,94,1002.2,100,100,0,76,0.0,142.0,0.0,142.0,0.0,772.3,3.8,3.8,0.0,2022-01-07 21:00:00+00:00,34.03202,-118.52633,86.0
11.5,openmeteo_historical_forecast,best_match,93,1001.9,100,100,3,99,0.0,97.0,0.0,97.0,0.0,699.9,3.25,3.25,0.0,2022-01-07 22:00:00+00:00,34.03202,-118.52633,86.0
11.7,openmeteo_historical_forecast,best_match,91,1001.5,100,100,0,64,0.0,83.0,0.0,83.0,0.0,559.3,2.2,2.25,0.0,2022-01-07 23:00:00+00:00,34.03202,-118.52633,86.0
11.9,openmeteo_historical_forecast,best_match,89,1001.5,100,100,75,4,0.0,97.0,9.0,88.0,35.3,360.2,1.15,1.15,0.0,2022-01-08 00:00:00+00:00,34.03202,-118.52633,86.0
11.3,openmeteo_historical_forecast,best_match,89,1001.7,100,100,75,2,0.0,0.0,0.0,0.0,0.0,116.7,0.25,0.25,0.0,2022-01-08 01:00:00+00:00,34.03202,-118.52633,86.0
11.3,openmeteo_historical_forecast,best_match,86,1002.1,100,100,99,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-08 02:00:00+00:00,34.03202,-118.52633,86.0
11.4,openmeteo_historical_forecast,best_match,84,1002.3,100,100,40,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-08 03:00:00+00:00,34.03202,-118.52633,86.0
11.2,openmeteo_historical_forecast,best_match,86,1002.7,100,100,78,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-08 04:00:00+00:00,34.03202,-118.52633,86.0
11.4,openmeteo_historical_forecast,best_match,81,1003.0,100,100,30,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-08 05:00:00+00:00,34.03202,-118.52633,86.0
11.2,openmeteo_historical_forecast,best_match,86,1003.1,100,100,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-08 06:00:00+00:00,34.03202,-118.52633,86.0
11.1,openmeteo_historical_forecast,best_match,86,1003.3,100,100,99,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-08 07:00:00+00:00,34.03202,-118.52633,86.0
11.2,openmeteo_historical_forecast,best_match,91,1003.3,100,100,17,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-08 08:00:00+00:00,34.03202,-118.52633,86.0
11.4,openmeteo_historical_forecast,best_match,88,1003.5,100,100,8,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-08 09:00:00+00:00,34.03202,-118.52633,86.0
11.2,openmeteo_historical_forecast,best_match,85,1003.8,100,100,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-08 10:00:00+00:00,34.03202,-118.52633,86.0
11.2,openmeteo_historical_forecast,best_match,81,1003.9,100,100,0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-08 11:00:00+00:00,34.03202,-118.52633,86.0
11.3,openmeteo_historical_forecast,best_match,80,1004.1,100,100,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-08 12:00:00+00:00,34.03202,-118.52633,86.0
11.4,openmeteo_historical_forecast,best_match,78,1004.6,5,2,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-08 13:00:00+00:00,34.03202,-118.52633,86.0
10.4,openmeteo_historical_forecast,best_match,71,1005.6,91,91,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-08 14:00:00+00:00,34.03202,-118.52633,86.0
10.4,openmeteo_historical_forecast,best_match,70,1006.1,96,96,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-08 15:00:00+00:00,34.03202,-118.52633,86.0
10.5,openmeteo_historical_forecast,best_match,79,1006.7,100,100,0,5,0.0,53.0,16.0,37.0,152.1,112.9,0.15,0.25,3318.76,2022-01-08 16:00:00+00:00,34.03202,-118.52633,86.0
12.5,openmeteo_historical_forecast,best_match,80,1007.5,83,83,0,0,0.0,246.0,159.0,87.0,629.6,357.2,0.9,1.1,3600.0,2022-01-08 17:00:00+00:00,34.03202,-118.52633,86.0
13.9,openmeteo_historical_forecast,best_match,74,1007.9,98,50,0,98,0.0,387.0,252.0,135.0,639.1,557.7,2.0,2.25,3600.0,2022-01-08 18:00:00+00:00,34.03202,-118.52633,86.0
14.6,openmeteo_historical_forecast,best_match,73,1008.0,100,100,0,0,0.0,457.0,318.0,139.0,642.6,700.0,3.2,3.2,3600.0,2022-01-08 19:00:00+00:00,34.03202,-118.52633,86.0
14.6,openmeteo_historical_forecast,best_match,75,1007.3,91,91,0,17,0.0,493.0,290.0,203.0,529.8,774.2,3.65,3.75,3600.0,2022-01-08 20:00:00+00:00,34.03202,-118.52633,86.0
14.5,openmeteo_historical_forecast,best_match,76,1006.7,33,33,0,0,0.0,471.0,237.0,234.0,432.4,775.3,3.55,3.8,3600.0,2022-01-08 21:00:00+00:00,34.03202,-118.52633,86.0
15.0,openmeteo_historical_forecast,best_match,74,1006.1,51,8,0,51,0.0,522.0,406.0,116.0,816.5,703.3,3.0,3.25,3600.0,2022-01-08 22:00:00+00:00,34.03202,-118.52633,86.0
14.0,openmeteo_historical_forecast,best_match,80,1005.8,1,1,0,0,0.0,392.0,300.0,92.0,753.6,563.1,2.05,2.3,3600.0,2022-01-08 23:00:00+00:00,34.03202,-118.52633,86.0
13.7,openmeteo_historical_forecast,best_match,82,1005.8,0,0,0,0,0.0,215.0,141.0,74.0,547.6,364.2,1.1,1.15,3600.0,2022-01-09 00:00:00+00:00,34.03202,-118.52633,86.0
12.5,openmeteo_historical_forecast,best_match,77,1006.3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,120.4,0.25,0.25,0.0,2022-01-09 01:00:00+00:00,34.03202,-118.52633,86.0
11.7,openmeteo_historical_forecast,best_match,75,1007.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09 02:00:00+00:00,34.03202,-118.52633,86.0
11.4,openmeteo_historical_forecast,best_match,81,1008.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09 03:00:00+00:00,34.03202,-118.52633,86.0
11.4,openmeteo_historical_forecast,best_match,76,1008.8,33,0,0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09 04:00:00+00:00,34.03202,-118.52633,86.0
10.6,openmeteo_historical_forecast,best_match,74,1009.5,5,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09 05:00:00+00:00,34.03202,-118.52633,86.0
10.9,openmeteo_historical_forecast,best_match,62,1010.2,69,0,0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09 06:00:00+00:00,34.03202,-118.52633,86.0
10.8,openmeteo_historical_forecast,best_match,62,1010.7,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09 07:00:00+00:00,34.03202,-118.52633,86.0
9.8,openmeteo_historical_forecast,best_match,66,1010.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09 08:00:00+00:00,34.03202,-118.52633,86.0
9.5,openmeteo_historical_forecast,best_match,69,1010.5,8,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09 09:00:00+00:00,34.03202,-118.52633,86.0
9.5,openmeteo_historical_forecast,best_match,73,1010.5,12,1,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09 10:00:00+00:00,34.03202,-118.52633,86.0
8.6,openmeteo_historical_forecast,best_match,73,1010.4,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09 11:00:00+00:00,34.03202,-118.52633,86.0
8.3,openmeteo_historical_forecast,best_match,72,1010.1,9,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09 12:00:00+00:00,34.03202,-118.52633,86.0
7.0,openmeteo_historical_forecast,best_match,86,1010.5,46,46,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09 13:00:00+00:00,34.03202,-118.52633,86.0
6.6,openmeteo_historical_forecast,best_match,78,1011.0,54,54,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09 14:00:00+00:00,34.03202,-118.52633,86.0
7.1,openmeteo_historical_forecast,best_match,67,1011.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-09 15:00:00+00:00,34.03202,-118.52633,86.0
10.0,openmeteo_historical_forecast,best_match,54,1012.4,0,0,0,0,0.0,71.0,49.0,22.0,464.6,113.3,0.25,0.25,3322.04,2022-01-09 16:00:00+00:00,34.03202,-118.52633,86.0
13.1,openmeteo_historical_forecast,best_match,46,1013.1,0,0,0,0,0.0,260.0,208.0,52.0,821.4,358.1,1.1,1.15,3600.0,2022-01-09 17:00:00+00:00,34.03202,-118.52633,86.0
16.6,openmeteo_historical_forecast,best_match,53,1013.8,0,0,0,0,0.0,426.0,359.0,67.0,908.0,559.2,2.25,2.25,3600.0,2022-01-09 18:00:00+00:00,34.03202,-118.52633,86.0
18.7,openmeteo_historical_forecast,best_match,45,1014.2,0,0,0,0,0.0,548.0,472.0,76.0,950.9,702.0,3.2,3.2,3600.0,2022-01-09 19:00:00+00:00,34.03202,-118.52633,86.0
17.7,openmeteo_historical_forecast,best_match,56,1013.6,0,0,0,0,0.0,609.0,529.0,80.0,963.2,776.8,3.8,3.8,3600.0,2022-01-09 20:00:00+00:00,34.03202,-118.52633,86.0
18.7,openmeteo_historical_forecast,best_match,59,1013.2,0,0,0,0,0.0,608.0,525.0,83.0,953.8,778.5,3.8,3.8,3600.0,2022-01-09 21:00:00+00:00,34.03202,-118.52633,86.0
19.5,openmeteo_historical_forecast,best_match,45,1013.0,0,0,0,0,0.0,536.0,452.0,84.0,904.3,706.9,3.25,3.25,3600.0,2022-01-09 22:00:00+00:00,34.03202,-118.52633,86.0
18.4,openmeteo_historical_forecast,best_match,56,1013.4,0,0,0,0,0.0,406.0,322.0,84.0,803.2,567.0,2.3,2.3,3600.0,2022-01-09 23:00:00+00:00,34.03202,-118.52633,86.0
16.6,openmeteo_historical_forecast,best_match,66,1013.5,0,0,0,0,0.0,226.0,152.0,74.0,583.8,368.3,1.15,1.15,3600.0,2022-01-10 00:00:00+00:00,34.03202,-118.52633,86.0
13.9,openmeteo_historical_forecast,best_match,71,1013.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,124.4,0.25,0.25,0.0,2022-01-10 01:00:00+00:00,34.03202,-118.52633,86.0
13.3,openmeteo_historical_forecast,best_match,66,1014.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10 02:00:00+00:00,34.03202,-118.52633,86.0
12.9,openmeteo_historical_forecast,best_match,68,1014.7,99,0,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10 03:00:00+00:00,34.03202,-118.52633,86.0
15.3,openmeteo_historical_forecast,best_match,34,1015.4,53,50,0,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10 04:00:00+00:00,34.03202,-118.52633,86.0
13.7,openmeteo_historical_forecast,best_match,40,1015.9,26,2,0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10 05:00:00+00:00,34.03202,-118.52633,86.0
14.3,openmeteo_historical_forecast,best_match,39,1016.3,3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10 06:00:00+00:00,34.03202,-118.52633,86.0
14.9,openmeteo_historical_forecast,best_match,34,1016.6,70,0,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10 07:00:00+00:00,34.03202,-118.52633,86.0
13.5,openmeteo_historical_forecast,best_match,35,1016.1,82,0,0,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10 08:00:00+00:00,34.03202,-118.52633,86.0
13.5,openmeteo_historical_forecast,best_match,30,1015.9,32,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10 09:00:00+00:00,34.03202,-118.52633,86.0
13.5,openmeteo_historical_forecast,best_match,32,1015.9,14,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10 10:00:00+00:00,34.03202,-118.52633,86.0
13.0,openmeteo_historical_forecast,best_match,33,1015.4,99,0,77,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10 11:00:00+00:00,34.03202,-118.52633,86.0
13.7,openmeteo_historical_forecast,best_match,29,1015.0,100,0,67,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10 12:00:00+00:00,34.03202,-118.52633,86.0
13.1,openmeteo_historical_forecast,best_match,31,1014.8,73,0,73,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10 13:00:00+00:00,34.03202,-118.52633,86.0
13.4,openmeteo_historical_forecast,best_match,30,1015.3,100,0,57,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10 14:00:00+00:00,34.03202,-118.52633,86.0
14.1,openmeteo_historical_forecast,best_match,25,1015.9,100,0,88,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-10 15:00:00+00:00,34.03202,-118.52633,86.0
13.3,openmeteo_historical_forecast,best_match,35,1016.1,100,0,100,100,0.0,62.0,10.0,52.0,94.5,113.8,0.2,0.25,1520.61,2022-01-10 16:00:00+00:00,34.03202,-118.52633,86.0
15.3,openmeteo_historical_forecast,best_match,28,1016.6,100,0,100,100,0.0,200.0,21.0,179.0,82.7,359.2,0.9,1.15,680.42,2022-01-10 17:00:00+00:00,34.03202,-118.52633,86.0
18.0,openmeteo_historical_forecast,best_match,33,1016.7,100,0,100,100,0.0,381.0,101.0,280.0,254.7,560.9,1.0,2.25,3600.0,2022-01-10 18:00:00+00:00,34.03202,-118.52633,86.0
20.2,openmeteo_historical_forecast,best_match,30,1016.8,80,0,80,80,0.0,499.0,260.0,239.0,522.1,704.3,1.95,3.2,3600.0,2022-01-10 19:00:00+00:00,34.03202,-118.52633,86.0
22.1,openmeteo_historical_forecast,best_match,19,1015.8,100,0,100,91,0.0,613.0,514.0,99.0,932.4,779.6,2.05,3.8,3600.0,2022-01-10 20:00:00+00:00,34.03202,-118.52633,86.0
23.3,openmeteo_historical_forecast,best_match,13,1014.7,99,0,99,93,0.0,439.0,11.0,428.0,19.9,781.8,3.6,3.8,0.0,2022-01-10 21:00:00+00:00,34.03202,-118.52633,86.0
22.8,openmeteo_historical_forecast,best_match,22,1013.8,99,0,99,2,0.0,478.0,137.0,341.0,272.6,710.6,2.6,3.25,3600.0,2022-01-10 22:00:00+00:00,34.03202,-118.52633,86.0
21.5,openmeteo_historical_forecast,best_match,23,1013.4,99,0,99,99,0.0,411.0,331.0,80.0,819.8,571.0,1.4,2.3,3600.0,2022-01-10 23:00:00+00:00,34.03202,-118.52633,86.0
20.1,openmeteo_historical_forecast,best_match,26,1013.2,100,0,100,57,0.0,204.0,23.0,181.0,87.3,372.4,1.1,1.2,820.08,2022-01-11 00:00:00+00:00,34.03202,-118.52633,86.0
18.6,openmeteo_historical_forecast,best_match,21,1013.2,86,0,86,52,0.0,0.0,0.0,0.0,0.0,128.5,0.25,0.25,0.0,2022-01-11 01:00:00+00:00,34.03202,-118.52633,86.0
17.8,openmeteo_historical_forecast,best_match,24,1013.7,98,0,29,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11 02:00:00+00:00,34.03202,-118.52633,86.0
17.2,openmeteo_historical_forecast,best_match,21,1014.3,50,0,50,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11 03:00:00+00:00,34.03202,-118.52633,86.0
17.3,openmeteo_historical_forecast,best_match,21,1014.6,50,0,50,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11 04:00:00+00:00,34.03202,-118.52633,86.0
17.6,openmeteo_historical_forecast,best_match,17,1014.8,92,0,0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11 05:00:00+00:00,34.03202,-118.52633,86.0
16.7,openmeteo_historical_forecast,best_match,19,1014.8,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11 06:00:00+00:00,34.03202,-118.52633,86.0
16.9,openmeteo_historical_forecast,best_match,16,1014.8,8,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11 07:00:00+00:00,34.03202,-118.52633,86.0
16.2,openmeteo_historical_forecast,best_match,16,1014.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11 08:00:00+00:00,34.03202,-118.52633,86.0
16.3,openmeteo_historical_forecast,best_match,19,1014.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11 09:00:00+00:00,34.03202,-118.52633,86.0
16.3,openmeteo_historical_forecast,best_match,17,1014.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11 10:00:00+00:00,34.03202,-118.52633,86.0
16.2,openmeteo_historical_forecast,best_match,18,1013.5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11 11:00:00+00:00,34.03202,-118.52633,86.0
15.3,openmeteo_historical_forecast,best_match,20,1012.7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11 12:00:00+00:00,34.03202,-118.52633,86.0
14.1,openmeteo_historical_forecast,best_match,22,1012.4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11 13:00:00+00:00,34.03202,-118.52633,86.0
14.4,openmeteo_historical_forecast,best_match,18,1013.2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11 14:00:00+00:00,34.03202,-118.52633,86.0
14.3,openmeteo_historical_forecast,best_match,17,1013.9,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-11 15:00:00+00:00,34.03202,-118.52633,86.0
16.2,openmeteo_historical_forecast,best_match,16,1014.3,0,0,0,0,0.0,74.0,52.0,22.0,489.8,114.5,0.25,0.25,3333.78,2022-01-11 16:00:00+00:00,34.03202,-118.52633,86.0
18.9,openmeteo_historical_forecast,best_match,17,1014.8,0,0,0,0,0.0,269.0,217.0,52.0,851.4,360.4,1.15,1.15,3600.0,2022-01-11 17:00:00+00:00,34.03202,-118.52633,86.0
21.8,openmeteo_historical_forecast,best_match,17,1014.8,0,0,0,0,0.0,438.0,371.0,67.0,932.5,562.6,2.25,2.25,3600.0,2022-01-11 18:00:00+00:00,34.03202,-118.52633,86.0
24.1,openmeteo_historical_forecast,best_match,13,1014.5,0,0,0,0,0.0,566.0,490.0,76.0,980.7,706.6,3.25,3.25,3600.0,2022-01-11 19:00:00+00:00,34.03202,-118.52633,86.0
24.5,openmeteo_historical_forecast,best_match,15,1013.2,0,0,0,0,0.0,633.0,552.0,81.0,997.6,782.5,3.85,3.85,3600.0,2022-01-11 20:00:00+00:00,34.03202,-118.52633,86.0
24.8,openmeteo_historical_forecast,best_match,15,1012.0,0,0,0,0,0.0,632.0,550.0,82.0,990.6,785.2,3.85,3.85,3600.0,2022-01-11 21:00:00+00:00,34.03202,-118.52633,86.0
24.5,openmeteo_historical_forecast,best_match,20,1011.1,0,0,0,0,0.0,561.0,481.0,80.0,952.1,714.5,3.3,3.3,3600.0,2022-01-11 22:00:00+00:00,34.03202,-118.52633,86.0
23.6,openmeteo_historical_forecast,best_match,20,1011.0,0,0,0,0,0.0,424.0,341.0,83.0,838.4,575.1,2.35,2.35,3600.0,2022-01-11 23:00:00+00:00,34.03202,-118.52633,86.0
